latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.1251,27.91935,356.91,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,299.29,15.28,N,0
36.12231,27.92798,343.37,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,299.3,10.52,N,0
36.11818,27.91651,353.08,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,298.71,60.34,N,0
36.11547,27.92488,356.98,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,306.24,33.59,N,0
36.11277,27.93323,322.36,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,297.92,33.59,N,0
36.10884,27.92112,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,302.32,33.59,N,0
36.10597,27.92998,357.22,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,303.89,33.59,N,0
36.10313,27.93874,313.19,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.31,19.13,N,0
36.102,27.91803,344.22,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,298.29,29.58,N,0
36.09907,27.92705,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,304.38,29.58,N,0
36.09614,27.93608,317.1,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,296.82,11.85,N,0
36.09208,27.92439,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,299.19,29.58,N,0
36.08913,27.93347,309.56,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.09,11.85,N,0
36.08245,27.92986,333.96,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,298.36,9.15,N,0
36.05874,27.93026,328.26,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,298.24,8.73,N,0
36.11287,27.92198,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,303.89,38.38,N,0
36.11015,27.93054,356.32,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,300.9,36.88,N,0
36.1155,27.9137,314.1,0.77,0.77,2023-07-24,0110,N,VIIRS,n,2,297.18,38.38,N,0
36.10623,27.91824,367,0.77,0.77,2023-07-24,0110,N,VIIRS,h,2,299.02,38.38,N,0
36.10344,27.927,353.5,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,305.71,36.88,N,0
36.10049,27.93628,330.93,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.94,36.88,N,0
36.09643,27.92441,367,0.77,0.78,2023-07-24,0110,N,VIIRS,h,2,303.02,11.22,N,0
36.09352,27.93354,324.4,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.41,11.22,N,0
36.08953,27.92149,315.33,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.36,11.22,N,0
36.08662,27.93062,310.14,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.46,11.22,N,0
36.07993,27.927,334.21,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,298.04,9.58,N,0
36.06327,27.93007,317.63,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,297.95,3.7,N,0
36.05626,27.92745,319.45,0.77,0.78,2023-07-24,0110,N,VIIRS,n,2,296.63,3.7,N,0
36.03,27.93157,344.84,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,318.07,6.08,D,0
36.03473,27.93594,352.28,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,317.57,7.08,D,0
36.03371,27.93059,350.75,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,321.36,7.08,D,0
36.03947,27.94035,348.52,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,320.04,23.12,D,0
36.03844,27.93495,354.08,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,322.95,7.08,D,0
36.03741,27.92955,347.15,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,321.41,7.08,D,0
36.04215,27.93397,348.44,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,321.88,9.82,D,0
36.04585,27.93293,348.81,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,323.54,9.82,D,0
36.036,27.93907,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,319.65,14.54,D,0
36.03493,27.93366,348.32,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,318.47,14.54,D,0
36.03969,27.93801,356.34,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,324.09,14.54,D,0
36.03865,27.93269,348.48,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,321.51,14.54,D,0
36.0434,27.93703,348.69,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,321.72,11.84,D,0
36.04711,27.93607,351.18,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,323.51,11.84,D,0
36.05081,27.93503,350.09,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,319.74,17.91,D,0
36.05505,27.9168,352.96,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,325.16,36.87,D,0
36.05769,27.91037,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,378,379.63,D,0
36.05875,27.91578,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,328.14,36.87,D,0
36.06566,27.93118,351.65,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,320.78,11.88,D,0
36.06247,27.91485,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,338.65,111.07,D,0
36.06935,27.9301,353.32,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,321.11,11.88,D,0
36.06987,27.91277,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,330.75,84.88,D,0
36.07306,27.92915,349.25,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,318.17,75.43,D,0
36.0709,27.91806,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,329.71,84.88,D,0
36.07458,27.91696,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,346.53,84.88,D,0
36.07935,27.9214,348.05,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,321.37,25.76,D,0
36.08518,27.93133,351.93,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,316.59,15.12,D,0
36.08199,27.91487,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,333.96,57.34,D,0
36.09787,27.91637,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,363.93,460.93,D,0
36.10158,27.91537,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,334.72,154.57,D,0
36.10637,27.91996,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,341.79,154.57,D,0
36.11003,27.91878,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,352.43,118.77,D,0
36.11581,27.92856,350.33,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,321.47,22.01,D,0
36.11371,27.91765,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,335.94,118.77,D,0
36.11739,27.91656,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,328.65,47.08,D,0
36.11845,27.92203,351.39,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,333.65,44.22,D,0
36.12214,27.92097,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,326.75,44.22,D,0
36.12795,27.93093,367,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,339.92,103.15,D,0
36.13164,27.92987,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,340.77,103.15,D,0
36.1306,27.92446,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,339.48,113.23,D,0
36.13532,27.92878,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,339.6,130.76,D,0
36.14477,27.9375,349.22,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,322.77,12.62,D,0
36.14847,27.93652,367,0.5,0.41,2023-07-24,1050,N,VIIRS,h,2,323.56,12.62,D,0
36.15219,27.93561,351.77,0.5,0.41,2023-07-24,1050,N,VIIRS,n,2,320.75,10.79,D,0
36.14573,27.94061,348.72,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,319.57,7.78,D,0
36.14943,27.93962,343.1,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,318.04,7.78,D,0
36.14837,27.93419,350.24,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,322.36,17.53,D,0
36.15104,27.92793,347.75,0.5,0.41,2023-07-24,1050,N,VIIRS,l,2,322.22,19.97,D,0
36.18415,27.99797,340.29,0.49,0.41,2023-07-24,1050,N,VIIRS,l,2,314.47,22.66,D,0
36.18522,28.00346,314.4,0.49,0.41,2023-07-24,1050,N,VIIRS,l,2,319.39,22.66,D,0
36.20246,28.03242,344.48,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,315.26,13.28,D,0
36.2072,28.03691,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,339.2,69.6,D,0
36.20824,28.04227,340.3,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,314.31,69.6,D,0
36.20617,28.03154,345.53,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,318.47,13.28,D,0
36.20514,28.02626,348.44,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,316.02,13.28,D,0
36.20988,28.03073,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,345.57,97.55,D,0
36.21194,28.04144,340.76,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,313.17,211.31,D,0
36.21093,28.03617,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,373.87,211.31,D,0
36.21463,28.0353,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,359.89,211.31,D,0
36.21358,28.02985,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,340.05,97.55,D,0
36.21727,28.02895,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,356.09,79.36,D,0
36.21831,28.03431,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,331.89,71.05,D,0
36.21617,28.02321,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,331.03,79.36,D,0
36.22095,28.02793,367,0.49,0.4,2023-07-24,1050,N,VIIRS,h,2,350.68,79.36,D,0
36.22198,28.03329,340.73,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,314.89,71.05,D,0
36.21986,28.02229,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,331.64,79.36,D,0
36.22462,28.0269,347.64,0.49,0.4,2023-07-24,1050,N,VIIRS,n,2,314.04,35.17,D,0
36.22355,28.02136,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,326.23,35.17,D,0
36.2277,28.00264,367,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,338.29,31.21,D,0
36.23137,28.0016,341.08,0.49,0.4,2023-07-24,1050,N,VIIRS,l,2,314.3,31.21,D,0
36.23253,28.0098,308.91,0.42,0.61,2023-07-24,2311,N,VIIRS,n,2,298.11,2.02,N,0
36.20447,27.99681,308.3,0.42,0.61,2023-07-24,2311,N,VIIRS,n,2,297.58,1.62,N,0
36.18634,28.01362,309.01,0.42,0.61,2023-07-24,2311,N,VIIRS,n,2,298.7,0.82,N,0
36.18371,28.06414,312.17,0.42,0.61,2023-07-24,2311,N,VIIRS,n,2,299.72,1.49,N,0
36.13204,27.92341,310.49,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,299.27,2.53,N,0
36.12632,27.92261,367,0.43,0.62,2023-07-24,2311,N,VIIRS,h,2,302.68,11.13,N,0
36.12657,27.91782,313.67,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,299.04,9.58,N,0
36.06987,27.89743,326.54,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,300.44,10.55,N,0
36.06963,27.90227,331.81,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,302.47,10.55,N,0
36.06392,27.90111,367,0.43,0.62,2023-07-24,2311,N,VIIRS,h,2,311.16,10.55,N,0
36.06367,27.9059,353.47,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,303.13,17.69,N,0
36.06415,27.89631,314.44,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,299.38,10.55,N,0
36.05819,27.90017,348.2,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,301.23,10.91,N,0
36.05795,27.90506,328.69,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,300.33,7.34,N,0
36.06913,27.90177,342.26,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,303.31,15.23,N,0
36.0694,27.89696,315.52,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,299.66,15.72,N,0
36.06342,27.90063,367,0.43,0.62,2023-07-24,2311,N,VIIRS,h,2,307.62,15.23,N,0
36.06314,27.90544,352.97,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,306.05,15.23,N,0
36.05769,27.89973,326.64,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,299.63,3.53,N,0
36.05742,27.90458,334.76,0.43,0.62,2023-07-24,2311,N,VIIRS,n,2,300.44,3.53,N,0
36.22994,28.00743,320.3,0.44,0.63,2023-07-25,0051,N,VIIRS,n,2,297.86,7.07,N,0
36.22869,28.01199,347.72,0.44,0.63,2023-07-25,0051,N,VIIRS,n,2,299.01,7.11,N,0
36.18392,28.06186,309.3,0.45,0.63,2023-07-25,0051,N,VIIRS,n,2,298.41,2.91,N,0
36.13014,27.92161,329.45,0.44,0.62,2023-07-25,0051,N,VIIRS,n,2,298.34,4.09,N,0
36.12451,27.91967,330.57,0.44,0.62,2023-07-25,0051,N,VIIRS,n,2,297.71,5.04,N,0
36.0726,27.9025,341.31,0.44,0.62,2023-07-25,0051,N,VIIRS,n,2,300.42,4.58,N,0
36.0739,27.89772,311.87,0.44,0.62,2023-07-25,0051,N,VIIRS,n,2,298.32,4.23,N,0
36.06702,27.90036,367,0.44,0.62,2023-07-25,0051,N,VIIRS,h,2,310.51,13.24,N,0
36.06565,27.90536,325.4,0.44,0.62,2023-07-25,0051,N,VIIRS,n,2,299.93,13.24,N,0
36.06838,27.89537,313.76,0.44,0.62,2023-07-25,0051,N,VIIRS,n,2,298.5,22.31,N,0
36.06132,27.89864,367,0.44,0.62,2023-07-25,0051,N,VIIRS,h,2,300.63,13.24,N,0
36.06,27.9035,351.9,0.44,0.62,2023-07-25,0051,N,VIIRS,n,2,301.2,13.24,N,0
36.05613,27.90246,367,0.58,0.52,2023-07-25,1031,N,VIIRS,h,2,319.27,10.55,D,0
36.06085,27.90096,367,0.58,0.52,2023-07-25,1031,N,VIIRS,l,2,325.31,42.26,D,0
36.05515,27.90253,367,0.58,0.52,2023-07-25,1031,N,VIIRS,h,2,317.18,13.02,D,0
36.05986,27.90101,367,0.58,0.52,2023-07-25,1031,N,VIIRS,l,2,325.25,18.66,D,0
36.06305,27.8932,353.6,0.58,0.52,2023-07-25,1031,N,VIIRS,n,2,323.86,22.52,D,0
36.06153,27.88688,349.8,0.58,0.52,2023-07-25,1031,N,VIIRS,n,2,324.02,22.52,D,0
36.06937,27.89831,367,0.58,0.52,2023-07-25,1031,N,VIIRS,h,2,329.62,77.42,D,0
36.06784,27.89197,367,0.58,0.52,2023-07-25,1031,N,VIIRS,h,2,349.57,141.78,D,0
36.06629,27.88553,320.83,0.58,0.52,2023-07-25,1031,N,VIIRS,l,2,321.33,141.78,D,0
36.07403,27.89662,355.27,0.58,0.52,2023-07-25,1031,N,VIIRS,n,2,322.62,77.42,D,0
36.04384,27.90891,367,0.67,0.73,2023-07-25,1212,N,VIIRS,h,2,327.89,135.33,D,0
36.04363,27.90022,321.41,0.67,0.73,2023-07-25,1212,N,VIIRS,l,2,323.94,212.06,D,0
36.05074,27.90878,367,0.67,0.73,2023-07-25,1212,N,VIIRS,h,2,316.41,135.33,D,0
36.06412,27.89213,367,0.66,0.73,2023-07-25,1212,N,VIIRS,h,2,321.34,63.19,D,0
36.06393,27.8845,347.03,0.66,0.73,2023-07-25,1212,N,VIIRS,n,2,316.75,40.55,D,0
36.07118,27.89857,367,0.67,0.73,2023-07-25,1212,N,VIIRS,h,2,325.44,48.63,D,0
36.07098,27.89074,349.3,0.66,0.73,2023-07-25,1212,N,VIIRS,n,2,321.59,48.63,D,0
36.04381,27.91298,367,0.67,0.73,2023-07-25,1212,N,VIIRS,h,2,311.38,112.89,D,0
36.04364,27.90379,367,0.67,0.73,2023-07-25,1212,N,VIIRS,h,2,333.37,112.89,D,0
36.04349,27.89573,348.65,0.67,0.73,2023-07-25,1212,N,VIIRS,n,2,312.6,50.98,D,0
36.05055,27.90393,367,0.67,0.73,2023-07-25,1212,N,VIIRS,h,2,326.92,33.91,D,0
36.05071,27.91267,343.06,0.67,0.73,2023-07-25,1212,N,VIIRS,n,2,312.1,33.91,D,0
36.0504,27.89629,350.6,0.67,0.73,2023-07-25,1212,N,VIIRS,n,2,311.77,42.39,D,0
36.05745,27.90396,341.54,0.67,0.73,2023-07-25,1212,N,VIIRS,n,2,316.38,33.91,D,0
36.06403,27.88781,367,0.66,0.73,2023-07-25,1212,N,VIIRS,h,2,328.97,67.89,D,0
36.07122,27.90198,349.54,0.67,0.73,2023-07-25,1212,N,VIIRS,n,2,319.41,54.06,D,0
36.07106,27.89413,356.76,0.67,0.73,2023-07-25,1212,N,VIIRS,n,2,328.09,67.89,D,0
36.0709,27.88625,356.11,0.66,0.73,2023-07-25,1212,N,VIIRS,n,2,314.11,67.89,D,0
36.21148,28.04464,339.37,0.68,0.74,2023-07-25,1212,N,VIIRS,l,2,312.31,11.25,D,0
36.21862,28.05053,316.05,0.77,0.77,2023-07-25,2252,N,VIIRS,n,2,300.07,3.93,N,0
36.07406,27.87926,367,0.78,0.78,2023-07-25,2252,N,VIIRS,h,2,303.43,15.01,N,0
36.07396,27.88818,331.29,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,300.08,11.94,N,0
36.07386,27.89687,344.92,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,300.89,11.94,N,0
36.06673,27.87802,325.54,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.92,15.01,N,0
36.05191,27.89445,324.69,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.42,8.41,N,0
36.05173,27.91183,339.19,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,302.1,5.97,N,0
36.05182,27.90369,314.53,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.77,5.97,N,0
36.04473,27.87963,324.32,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.57,9.64,N,0
36.04465,27.88741,326.28,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,300.26,8.96,N,0
36.04442,27.91152,343.14,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,302.21,16.55,N,0
36.04434,27.91932,309.51,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.35,9.34,N,0
36.03739,27.88115,351.36,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,305.06,9.64,N,0
36.03731,27.88918,331.01,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.01,8.96,N,0
36.03746,27.8731,309.8,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,298.6,9.64,N,0
36.03007,27.87961,327.91,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.9,12.17,N,0
36.02999,27.88789,320.72,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.21,10.89,N,0
36.02275,27.87739,328.26,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.03,12.17,N,0
36.02268,27.88564,354.69,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,303.55,10.89,N,0
36.07352,27.87736,367,0.78,0.78,2023-07-25,2252,N,VIIRS,h,2,302.79,11.09,N,0
36.07338,27.88637,333.18,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,300.28,11.09,N,0
36.07324,27.89515,349.57,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.83,13.72,N,0
36.06621,27.87615,323.38,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,300.01,11.09,N,0
36.0513,27.89297,323.52,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.45,5.89,N,0
36.05104,27.91021,340.22,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,302.31,12.14,N,0
36.05116,27.90193,315.1,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.58,5.89,N,0
36.04407,27.88615,337.96,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.28,8.03,N,0
36.04372,27.9101,329.6,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,300.69,5.15,N,0
36.0436,27.91788,321.97,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.69,5.15,N,0
36.04419,27.87829,316.81,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.34,8.03,N,0
36.03683,27.87977,345.86,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,304.12,8.03,N,0
36.03672,27.88772,334.26,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.36,8.03,N,0
36.0363,27.91704,311.6,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.63,5.15,N,0
36.02953,27.8781,323.9,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,300.84,8.68,N,0
36.02942,27.88617,324.24,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,302.73,8.68,N,0
36.02212,27.88396,367,0.78,0.78,2023-07-25,2252,N,VIIRS,h,2,305.3,8.68,N,0
36.02224,27.87583,314.58,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.65,8.68,N,0
36.01448,27.90746,323.34,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.42,4.57,N,0
36.01437,27.91562,310.41,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.79,4.57,N,0
36.00728,27.89805,322.73,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.6,15.38,N,0
36.00717,27.90668,337.15,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,302.58,4.57,N,0
36.00706,27.91511,312.19,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,298.82,4.57,N,0
35.99997,27.89716,327.18,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,301.68,20.88,N,0
35.99986,27.90589,353.48,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,303.94,9.45,N,0
35.99255,27.90545,321.09,0.78,0.78,2023-07-25,2252,N,VIIRS,n,2,299.06,9.45,N,0
36.21557,28.0538,317.91,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,301.03,4.53,N,0
36.21491,28.05117,314.08,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,300.04,2.55,N,0
36.07759,27.89673,344.82,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,302.51,5.44,N,0
36.07886,27.8912,310.68,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,298.63,5.44,N,0
36.07634,27.90224,313.56,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,298.54,4.75,N,0
36.07578,27.88406,336.61,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,300.5,9.25,N,0
36.07452,27.88953,357.01,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,304.12,12.83,N,0
36.07328,27.89496,348.25,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,300.26,12.83,N,0
36.07205,27.90035,330.56,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,299.26,5.03,N,0
36.07139,27.88263,343.68,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,304.98,9.25,N,0
36.07263,27.87723,308,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,297.14,9.25,N,0
36.06821,27.87593,339.29,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,300.46,8.29,N,0
36.05439,27.89501,339.23,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,299.56,5.34,N,0
36.05193,27.90569,367,0.5,0.49,2023-07-26,0032,N,VIIRS,h,2,304.47,23.1,N,0
36.05317,27.90033,311.05,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,298.21,5.34,N,0
36.04934,27.91692,314.86,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,300.18,3.95,N,0
36.04497,27.91537,349.58,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,304.48,3.95,N,0
36.04363,27.92115,319.48,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,300.06,3.95,N,0
36.04578,27.89137,339.34,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,301.14,3.65,N,0
36.04054,27.91406,340.05,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,301.79,20.72,N,0
36.03923,27.91972,350.83,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,310.86,20.72,N,0
36.04154,27.88926,333.63,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,302.84,3.65,N,0
36.03485,27.91816,317.91,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,300.8,20.72,N,0
36.03861,27.88154,349.66,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,309.61,26.3,N,0
36.03732,27.88712,334.99,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,303.18,5.36,N,0
36.03594,27.89309,339.81,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,302.41,5.36,N,0
36.03051,27.91649,311.71,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,300.46,2.02,N,0
36.03423,27.88006,340.26,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,302.76,26.3,N,0
36.03289,27.88584,327.33,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,302.72,5.36,N,0
36.03159,27.89144,323.92,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,301.31,5.36,N,0
36.02842,27.88472,341.86,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,304.7,4.64,N,0
36.02716,27.89018,332.96,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,304.91,4.64,N,0
36.02396,27.88361,335.98,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,303.8,4.64,N,0
36.02267,27.88915,340.18,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,304.01,4.64,N,0
36.01603,27.91766,311.79,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,301.13,1.79,N,0
36.01949,27.88251,354.16,0.49,0.49,2023-07-26,0032,N,VIIRS,n,2,305.69,14.46,N,0
36.01294,27.91062,323.8,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,302.46,2.46,N,0
36.00984,27.90362,322.18,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,302.87,2.46,N,0
36.00854,27.90918,313.91,0.5,0.49,2023-07-26,0032,N,VIIRS,n,2,302.2,2.46,N,0
36.03143,27.88444,340.9,0.49,0.49,2023-07-26,0033,N,VIIRS,n,2,305.84,9.77,N,0
36.02697,27.88332,336.46,0.49,0.49,2023-07-26,0033,N,VIIRS,n,2,303.32,9.77,N,0
36.0257,27.88893,336.83,0.5,0.49,2023-07-26,0033,N,VIIRS,n,2,304.11,6.44,N,0
36.02454,27.89412,331.18,0.5,0.49,2023-07-26,0033,N,VIIRS,n,2,303.37,6.44,N,0
36.0225,27.88222,345.15,0.49,0.49,2023-07-26,0033,N,VIIRS,n,2,305.84,8.67,N,0
36.0161,27.91059,315.27,0.5,0.49,2023-07-26,0033,N,VIIRS,n,2,301.68,1.95,N,0
36.01805,27.88107,339.44,0.49,0.49,2023-07-26,0033,N,VIIRS,n,2,302.15,8.67,N,0
36.01168,27.90925,319.37,0.5,0.49,2023-07-26,0033,N,VIIRS,n,2,302.29,1.95,N,0
